,dt,sstlat,sstval,tid,clat,clon,psmin,rp,dp,zp,exppr
0,0005-02-02 00:00:00,-12.0,307.89,2299734,-16.214752,318.542572,1012.9335114075001,229082.35294117648,488.9965397923876,6000.0,1.0755294117647058
1,0005-02-02 00:00:00,-12.0,307.89,2299809,-19.488543,2.042714,1012.1357129562,164376.47058823527,530.7404844290659,11932.203389830509,1.0755294117647058
2,0005-02-02 00:00:00,-12.0,307.89,2299880,-18.903013,355.5,1010.5959946803,280847.05882352946,830.1730103806228,6000.0,1.0755294117647058
3,0005-02-02 00:00:00,-12.0,307.89,2299952,29.009176,81.957229,,,,,
4,0005-02-02 00:00:00,-12.0,307.89,2299953,-19.394232,186.207317,989.7914894580999,86729.41176470589,2835.4878892733564,8033.8983050847455,1.0755294117647058
5,0005-02-02 00:00:00,-12.0,307.89,2300028,-14.11531,205.292762,1009.7227583072,306729.4117647059,530.7404844290659,10915.254237288136,1.0755294117647058
6,0005-02-02 00:00:00,-12.0,307.89,2300098,5.895848,150.75,,,,,
7,0005-02-02 00:00:00,-12.0,307.89,2300099,7.166238,162.75,,,,,
8,0005-02-03 00:00:00,-12.0,307.89,2300518,9.015906,19.292724,,,,,
9,0005-02-03 00:00:00,-12.0,307.89,2300521,-13.282891,109.292743,1012.831080466,293270.5882352941,273.0519031141869,6000.0,1.0755294117647058
10,0005-02-03 00:00:00,-12.0,307.89,2300599,-10.743429,63.207259,1014.2900443142,202682.35294117648,231.30795847750872,6000.0,1.0755294117647058
11,0005-02-03 00:00:00,-12.0,307.89,2300681,9.533634,77.792695,,,,,
12,0005-02-03 00:00:00,-12.0,307.89,2300682,-18.540376,212.792835,1010.9511466573,151435.29411764705,509.86851211072667,9898.305084745763,1.0755294117647058
13,0005-02-03 00:00:00,-12.0,307.89,2300775,-15.305146,202.5,1011.1888773608999,216141.17647058822,468.1245674740485,9728.813559322034,1.0755294117647058
14,0005-02-03 00:00:00,-12.0,307.89,2300852,6.713361,174.0,,,,,
15,0005-02-03 00:00:00,-12.0,307.89,2300853,5.797025,140.457276,,,,,
16,0005-02-03 00:00:00,-12.0,307.89,2300855,8.283373,150.0,,,,,
17,0005-02-03 00:00:00,-12.0,307.89,2300856,5.537945,247.292699,,,,,
18,0005-02-03 00:00:00,-12.0,307.89,2300857,6.088934,258.75,,,,,
19,0005-02-03 00:00:00,-12.0,307.89,2300858,6.140316,278.457296,,,,,
20,0005-02-03 00:00:00,-12.0,307.89,2300859,7.621062,288.75,,,,,
21,0005-02-03 00:00:00,-12.0,307.89,2300861,9.786534,304.292746,,,,,
22,0005-02-04 00:00:00,-12.5,307.89,2301312,9.693925,6.207299,,,,,
23,0005-02-04 00:00:00,-12.5,307.89,2301313,9.953949,358.5,,,,,
24,0005-02-04 00:00:00,-12.5,307.89,2301315,10.912285,345.75,,,,,
25,0005-02-04 00:00:00,-12.5,307.89,2301316,-9.144559,83.25,1010.3240727273,294853.9792387543,314.79584775086516,6000.0,1.1225882352941177
26,0005-02-04 00:00:00,-12.5,307.89,2301388,8.411072,69.0,,,,,
27,0005-02-04 00:00:00,-12.5,307.89,2301389,-18.969853,209.457411,1015.6794020198,241505.8823529412,252.1799307958478,9559.322033898305,1.7814117647058823
28,0005-02-04 00:00:00,-12.5,307.89,2301462,6.901562,262.707289,,,,,
29,0005-02-04 00:00:00,-12.5,307.89,2301463,7.499365,270.75,,,,,
30,0005-02-04 00:00:00,-12.5,307.89,2301464,8.675979,254.457281,,,,,
31,0005-02-04 00:00:00,-12.5,307.89,2301466,9.061615,280.292716,,,,,
32,0005-02-05 00:00:00,-13.5,307.89,2301883,11.223859,3.957298,,,,,
33,0005-02-05 00:00:00,-13.5,307.89,2301885,-17.999245,89.457292,1013.0852117465,306729.4117647059,509.86851211072667,6847.457627118644,1.0755294117647058
34,0005-02-05 00:00:00,-13.5,307.89,2301955,-14.043906,80.042686,1009.7945280179999,141934.9480968858,551.612456747405,10237.28813559322,1.0755294117647058
35,0005-02-05 00:00:00,-13.5,307.89,2302033,6.357924,103.707299,,,,,
36,0005-02-05 00:00:00,-13.5,307.89,2302035,9.38111,74.042692,,,,,
37,0005-02-05 00:00:00,-13.5,307.89,2302036,-17.230132,189.542735,1013.8356660977,293270.5882352941,273.0519031141869,16000.0,1.1696470588235293
38,0005-02-05 00:00:00,-13.5,307.89,2302112,7.668408,264.20729,,,,,
39,0005-02-05 00:00:00,-13.5,307.89,2302113,9.741206,272.457296,,,,,
40,0005-02-06 00:00:00,-12.5,307.95,2302631,9.46692,97.292714,,,,,
41,0005-02-06 00:00:00,-12.5,307.95,2302632,7.408695,189.0,,,,,
42,0005-02-06 00:00:00,-12.5,307.95,2302634,-16.564676,277.707315,1012.9901484433999,293270.5882352941,252.1799307958478,16000.0,1.0755294117647058
43,0005-02-06 00:00:00,-12.5,307.95,2302726,8.042718,257.042698,,,,,
44,0005-02-06 00:00:00,-12.5,307.95,2302728,8.731549,302.25,,,,,
45,0005-02-06 00:00:00,-12.5,307.95,2302729,9.839853,309.957341,,,,,
46,0005-02-07 00:00:00,-12.5,307.99,2303152,-11.398834,27.0,1012.3985202511999,73270.58823529411,488.9965397923876,12271.186440677966,1.0755294117647058
47,0005-02-07 00:00:00,-12.5,307.99,2303227,-23.341618,104.25,1009.0044859945,306729.4117647059,976.2768166089966,6000.0,1.0755294117647058
48,0005-02-07 00:00:00,-12.5,307.99,2303298,10.706397,90.75,,,,,
49,0005-02-07 00:00:00,-12.5,307.99,2303300,5.991557,195.207299,,,,,
50,0005-02-07 00:00:00,-12.5,307.99,2303301,7.707243,180.207293,,,,,
51,0005-02-07 00:00:00,-12.5,307.99,2303302,8.676489,250.292691,,,,,
52,0005-02-07 00:00:00,-12.5,307.99,2303304,9.945174,296.042736,,,,,
53,0005-02-08 00:00:00,-12.0,307.98,2303690,5.617203,30.957304,,,,,
54,0005-02-08 00:00:00,-12.0,307.98,2303691,9.949141,345.0,,,,,
55,0005-02-08 00:00:00,-12.0,307.98,2303693,-19.187895,83.792683,1010.0557788364,306729.4117647059,655.9723183391004,8881.35593220339,1.0755294117647058
56,0005-02-08 00:00:00,-12.0,307.98,2303767,-14.170503,63.542648,1012.5507211454001,293270.5882352941,252.1799307958478,10745.762711864407,1.4990588235294116
57,0005-02-08 00:00:00,-12.0,307.98,2303841,8.908364,98.25,,,,,
58,0005-02-08 00:00:00,-12.0,307.98,2303842,8.091654,118.707314,,,,,
59,0005-02-08 00:00:00,-12.0,307.98,2303843,7.836316,46.707259,,,,,
60,0005-02-08 00:00:00,-12.0,307.98,2303845,5.784713,207.957304,,,,,
61,0005-02-08 00:00:00,-12.0,307.98,2303846,7.257427,136.5,,,,,
62,0005-02-08 00:00:00,-12.0,307.98,2303847,-20.042707,270.0,1011.6557730988,306729.4117647059,593.3564013840831,9728.813559322034,1.1225882352941177
63,0005-02-08 00:00:00,-12.0,307.98,2303917,-16.97789,259.5,1010.2065172628,254964.70588235295,746.6851211072664,10237.28813559322,1.0755294117647058
64,0005-02-08 00:00:00,-12.0,307.98,2303986,11.787621,297.957337,,,,,
65,0005-02-09 00:00:00,-12.5,308.02,2305366,-7.56644,327.0,1013.8174189122,306729.4117647059,273.0519031141869,16000.0,1.0755294117647058
66,0005-02-09 00:00:00,-12.5,308.02,2305435,10.061345,39.542756,,,,,
67,0005-02-09 00:00:00,-12.5,308.02,2305436,-11.979263,45.75,1013.1735242692,293270.5882352941,252.1799307958478,6000.0,1.0755294117647058
68,0005-02-09 00:00:00,-12.5,308.02,2305502,7.676811,162.542696,,,,,
69,0005-02-09 00:00:00,-12.5,308.02,2305504,7.930664,210.75,,,,,
70,0005-02-09 00:00:00,-12.5,308.02,2305505,8.387628,217.292739,,,,,
71,0005-02-09 00:00:00,-12.5,308.02,2305506,8.358025,306.0,,,,,
72,0005-02-09 00:00:00,-12.5,308.02,2305507,8.532092,228.957255,,,,,
73,0005-02-10 00:00:00,-12.5,308.07,2306227,12.869165,31.5,,,,,
74,0005-02-10 00:00:00,-12.5,308.07,2306229,6.797283,124.707312,,,,,
75,0005-02-10 00:00:00,-12.5,308.07,2306230,8.435663,54.75,,,,,
76,0005-02-10 00:00:00,-12.5,308.07,2306231,10.717735,211.707335,,,,,
77,0005-02-10 00:00:00,-12.5,308.07,2306232,10.563314,221.792766,,,,,
78,0005-02-10 00:00:00,-12.5,308.07,2306234,-14.219108,243.957235,1013.9307981511,228564.70588235295,210.4359861591696,6000.0,1.0755294117647058
79,0005-02-10 00:00:00,-12.5,308.07,2306302,7.782764,250.5,,,,,
80,0005-02-10 00:00:00,-12.5,308.07,2306303,8.628327,305.042738,,,,,
81,0005-02-11 00:00:00,-12.5,308.09,2309779,-14.28163,25.5,1012.6018999119999,242023.5294117647,447.2525951557094,16000.0,1.0755294117647058
82,0005-02-11 00:00:00,-12.5,308.09,2309848,7.492972,134.79274,,,,,
83,0005-02-11 00:00:00,-12.5,308.09,2309850,9.27375,146.792674,,,,,
84,0005-02-11 00:00:00,-12.5,308.09,2309851,9.165421,234.207257,,,,,
85,0005-02-12 00:00:00,-12.5,308.12,2311213,-17.110372,30.75,1011.1245152168001,189741.17647058825,572.484429065744,6000.0,1.0755294117647058
86,0005-02-12 00:00:00,-12.5,308.12,2311276,-15.633068,21.207349,1014.0578734076,216141.17647058822,405.50865051903116,16000.0,1.0755294117647058
87,0005-02-12 00:00:00,-12.5,308.12,2311331,-12.197285,329.792656,1015.0630408874,267388.23529411765,231.30795847750872,6000.0,1.3108235294117647
88,0005-02-12 00:00:00,-12.5,308.12,2311385,10.340611,15.20731,,,,,
89,0005-02-12 00:00:00,-12.5,308.12,2311386,-16.656651,51.207164,1015.3743569374,280329.4117647059,210.4359861591696,10406.77966101695,1.0755294117647058
90,0005-02-12 00:00:00,-12.5,308.12,2311443,6.922137,129.957317,,,,,
91,0005-02-12 00:00:00,-12.5,308.12,2311445,8.980049,58.5,,,,,
92,0005-02-12 00:00:00,-12.5,308.12,2311446,7.630913,136.292674,,,,,
93,0005-02-12 00:00:00,-12.5,308.12,2311447,9.762795,235.5,,,,,
94,0005-02-13 00:00:00,-12.5,308.16,2312013,-15.115114,319.70718,1011.3011950823,151435.29411764705,788.4290657439446,8542.372881355932,1.0755294117647058
95,0005-02-13 00:00:00,-12.5,308.16,2312085,8.165781,351.75,,,,,
96,0005-02-13 00:00:00,-12.5,308.16,2312086,8.444818,343.707281,,,,,
97,0005-02-13 00:00:00,-12.5,308.16,2312088,-8.158901,54.75,1015.3064770066001,228564.70588235295,252.1799307958478,11762.71186440678,1.1696470588235293
98,0005-02-13 00:00:00,-12.5,308.16,2312147,5.994523,92.457294,,,,,
99,0005-02-13 00:00:00,-12.5,308.16,2312148,6.583366,71.042698,,,,,
100,0005-02-13 00:00:00,-12.5,308.16,2312150,8.356439,123.20732,,,,,
101,0005-02-13 00:00:00,-12.5,308.16,2312151,9.757259,54.0,,,,,
102,0005-02-13 00:00:00,-12.5,308.16,2312152,10.065339,135.207233,,,,,
103,0005-02-13 00:00:00,-12.5,308.16,2312153,8.731549,237.75,,,,,
104,0005-02-14 00:00:00,-12.5,308.22,2312994,8.025063,13.5,,,,,
105,0005-02-14 00:00:00,-12.5,308.22,2312995,10.286692,343.707275,,,,,
106,0005-02-14 00:00:00,-12.5,308.22,2312996,6.680491,73.707285,,,,,
107,0005-02-14 00:00:00,-12.5,308.22,2312997,7.496423,62.25,,,,,
108,0005-02-14 00:00:00,-12.5,308.22,2312998,7.401298,163.707284,,,,,
109,0005-02-14 00:00:00,-12.5,308.22,2312999,11.368078,223.707366,,,,,
110,0005-02-14 00:00:00,-12.5,308.22,2313001,7.980142,255.207283,,,,,
111,0005-02-14 00:00:00,-12.5,308.22,2313002,10.13084,237.207254,,,,,
112,0005-02-15 00:00:00,-12.5,308.25,2314857,-29.588288,55.706968,1016.3053633782,177317.64705882352,530.7404844290659,6000.0,1.0755294117647058
113,0005-02-15 00:00:00,-12.5,308.25,2314912,6.70644,83.45729,,,,,
114,0005-02-15 00:00:00,-12.5,308.25,2314913,7.816529,76.292698,,,,,
115,0005-02-15 00:00:00,-12.5,308.25,2314914,8.793773,66.957274,,,,,
116,0005-02-15 00:00:00,-12.5,308.25,2314915,7.82185,157.5,,,,,
117,0005-02-15 00:00:00,-12.5,308.25,2314917,10.037043,142.707248,,,,,
118,0005-02-16 00:00:00,-12.5,308.23,2315572,-8.24982,57.542681,1012.8649293858001,163858.82352941178,252.1799307958478,16000.0,1.0755294117647058
119,0005-02-16 00:00:00,-12.5,308.23,2315624,5.981638,85.5,,,,,
120,0005-02-16 00:00:00,-12.5,308.23,2315625,8.937753,60.0,,,,,
121,0005-02-16 00:00:00,-12.5,308.23,2315626,-6.507176,186.0,1014.6028828338,293270.5882352941,231.30795847750872,16000.0,1.0755294117647058
122,0005-02-16 00:00:00,-12.5,308.23,2315682,6.991054,150.207276,,,,,
123,0005-02-16 00:00:00,-12.5,308.23,2315683,7.48583,273.542709,,,,,
124,0005-02-17 00:00:00,-12.5,308.22,2318777,-17.495344,345.957249,1015.2505906404,125035.29411764706,252.1799307958478,8881.35593220339,1.0755294117647058
125,0005-02-17 00:00:00,-12.5,308.22,2318833,6.543833,37.707313,,,,,
126,0005-02-17 00:00:00,-12.5,308.22,2318834,6.232301,72.207286,,,,,
127,0005-02-17 00:00:00,-12.5,308.22,2318835,6.722452,105.0,,,,,
128,0005-02-17 00:00:00,-12.5,308.22,2318836,8.113708,79.5,,,,,
129,0005-02-17 00:00:00,-12.5,308.22,2318837,8.598064,59.457267,,,,,
130,0005-02-17 00:00:00,-12.5,308.22,2318838,7.545349,156.0,,,,,
131,0005-02-18 00:00:00,-13.0,308.21,2319633,9.349352,29.457322,,,,,
132,0005-02-18 00:00:00,-13.0,308.21,2319634,-17.867778,78.542669,1011.3085161194,306729.4117647059,655.9723183391004,10576.271186440677,1.0755294117647058
133,0005-02-18 00:00:00,-13.0,308.21,2319686,8.090956,72.957281,,,,,
134,0005-02-18 00:00:00,-13.0,308.21,2319687,8.507908,50.042671,,,,,
135,0005-02-18 00:00:00,-13.0,308.21,2319688,-23.469035,203.25,1014.7889604328,229082.35294117648,488.9965397923876,8372.881355932204,1.0755294117647058
136,0005-02-18 00:00:00,-13.0,308.21,2319740,11.573225,164.457271,,,,,
137,0005-02-19 00:00:00,-12.5,308.16,2323279,9.15332,40.707336,,,,,
138,0005-02-19 00:00:00,-12.5,308.16,2323280,8.784748,92.457295,,,,,
139,0005-02-19 00:00:00,-12.5,308.16,2323281,28.977813,119.457554,,,,,
140,0005-02-19 00:00:00,-12.5,308.16,2323282,6.819983,191.457299,,,,,
141,0005-02-19 00:00:00,-12.5,308.16,2323283,-15.491932,296.792777,1014.4964901448001,125552.94117647059,426.38062283737025,6000.0,1.0755294117647058
142,0005-02-20 00:00:00,-12.5,308.14,2324617,10.912285,14.25,,,,,
143,0005-02-20 00:00:00,-12.5,308.14,2324618,10.250096,31.707332,,,,,
144,0005-02-20 00:00:00,-12.5,308.14,2324619,5.455545,109.707299,,,,,
145,0005-02-20 00:00:00,-12.5,308.14,2324620,6.348405,124.70731,,,,,
146,0005-02-20 00:00:00,-12.5,308.14,2324621,-6.74385,177.542706,1013.9137072327999,176800.00000000003,231.30795847750872,16000.0,1.0755294117647058
147,0005-02-20 00:00:00,-12.5,308.14,2324672,-17.896342,292.707371,1014.0509091043,203200.0,488.9965397923876,12779.661016949152,1.0755294117647058
148,0005-02-21 00:00:00,-12.5,308.15,2325965,6.84636,40.707317,,,,,
149,0005-02-21 00:00:00,-12.5,308.15,2325966,12.312991,22.5,,,,,
150,0005-02-21 00:00:00,-12.5,308.15,2325967,7.265083,104.457301,,,,,
151,0005-02-21 00:00:00,-12.5,308.15,2325968,-28.099028,143.042378,1015.3798873656,216141.17647058822,447.2525951557094,9220.338983050848,1.0755294117647058
152,0005-02-21 00:00:00,-12.5,308.15,2326021,9.198972,177.542705,,,,,
153,0005-02-21 00:00:00,-12.5,308.15,2326022,-15.531628,305.042805,1015.4686625807001,267905.8823529412,468.1245674740485,8033.8983050847455,1.0755294117647058
154,0005-02-22 00:00:00,-12.5,308.16,2328126,4.905815,324.75,,,,,
155,0005-02-22 00:00:00,-12.5,308.16,2328127,8.414347,35.457323,,,,,
156,0005-02-22 00:00:00,-12.5,308.16,2328128,13.312473,14.042733,,,,,
157,0005-02-22 00:00:00,-12.5,308.16,2328129,6.742607,56.792689,,,,,
158,0005-02-22 00:00:00,-12.5,308.16,2328130,10.079978,101.792719,,,,,
159,0005-02-22 00:00:00,-12.5,308.16,2328131,5.534817,144.95728,,,,,
160,0005-02-22 00:00:00,-12.5,308.16,2328133,8.593431,158.79269,,,,,
161,0005-02-22 00:00:00,-12.5,308.16,2328134,10.321149,169.292695,,,,,
162,0005-02-23 00:00:00,-12.5,308.2,2329059,6.996715,320.792683,,,,,
163,0005-02-23 00:00:00,-12.5,308.2,2329061,7.337578,330.0,,,,,
164,0005-02-23 00:00:00,-12.5,308.2,2329062,10.764912,28.5,,,,,
165,0005-02-23 00:00:00,-12.5,308.2,2329063,14.149302,6.957308,,,,,
166,0005-02-23 00:00:00,-12.5,308.2,2329064,6.65744,170.457289,,,,,
167,0005-02-23 00:00:00,-12.5,308.2,2329065,7.621062,198.75,,,,,
168,0005-02-23 00:00:00,-12.5,308.2,2329066,7.191558,137.25,,,,,
169,0005-02-24 00:00:00,-13.0,308.25,2329571,8.007185,323.25,,,,,
170,0005-02-24 00:00:00,-13.0,308.25,2329572,10.256187,335.457265,,,,,
171,0005-02-24 00:00:00,-13.0,308.25,2329573,11.103666,345.542688,,,,,
172,0005-02-24 00:00:00,-13.0,308.25,2329574,12.457885,23.042746,,,,,
173,0005-02-24 00:00:00,-13.0,308.25,2329575,14.444556,2.457299,,,,,
174,0005-02-24 00:00:00,-13.0,308.25,2329576,-20.307027,102.957348,1009.9812073882999,306729.4117647059,913.6608996539792,7355.932203389831,1.0755294117647058
175,0005-02-24 00:00:00,-13.0,308.25,2329628,7.744499,74.25,,,,,
176,0005-02-24 00:00:00,-13.0,308.25,2329629,7.186776,163.292698,,,,,
177,0005-02-24 00:00:00,-13.0,308.25,2329630,7.601905,189.542713,,,,,
178,0005-02-24 00:00:00,-13.0,308.25,2329631,7.251807,143.45727,,,,,
179,0005-02-24 00:00:00,-13.0,308.25,2329632,28.467063,177.0,,,,,
180,0005-02-24 00:00:00,-13.0,308.25,2329634,6.221337,228.75,,,,,
181,0005-02-25 00:00:00,-13.0,308.27,2333036,7.783353,316.292673,,,,,
182,0005-02-25 00:00:00,-13.0,308.27,2333037,-20.114348,109.292788,1010.6727981658,280847.05882352946,767.5570934256054,7186.440677966102,1.0755294117647058
183,0005-02-25 00:00:00,-13.0,308.27,2333089,9.147203,62.457267,,,,,
184,0005-02-25 00:00:00,-13.0,308.27,2333091,10.569093,123.0,,,,,
185,0005-02-25 00:00:00,-13.0,308.27,2333092,6.59969,208.5,,,,,
186,0005-02-25 00:00:00,-13.0,308.27,2333093,8.042351,179.457293,,,,,
187,0005-02-25 00:00:00,-13.0,308.27,2333094,6.290777,215.45731,,,,,
188,0005-02-25 00:00:00,-13.0,308.27,2333095,6.536137,222.207316,,,,,
189,0005-02-25 00:00:00,-13.0,308.27,2333096,7.77484,138.75,,,,,
190,0005-02-25 00:00:00,-13.0,308.27,2333097,8.586563,146.25,,,,,
191,0005-02-25 00:00:00,-13.0,308.27,2333098,-20.057223,278.25,1007.9042313286,293788.2352941177,767.5570934256054,6000.0,1.0755294117647058
192,0005-02-25 00:00:00,-13.0,308.27,2333148,8.48146,299.792731,,,,,
193,0005-02-26 00:00:00,-13.0,308.3,2333560,6.766883,346.5,,,,,
194,0005-02-26 00:00:00,-13.0,308.3,2333561,-18.470212,95.25,1012.9732792525001,306729.4117647059,530.7404844290659,12779.661016949152,1.0985605536332181
195,0005-02-26 00:00:00,-13.0,308.3,2333613,8.282723,132.957331,,,,,
196,0005-02-26 00:00:00,-13.0,308.3,2333614,-7.846906,167.25,1011.6472412620001,112611.76470588236,468.1245674740485,14305.084745762711,1.0755294117647058
197,0005-02-26 00:00:00,-13.0,308.3,2333664,6.402575,198.542715,,,,,
198,0005-02-26 00:00:00,-13.0,308.3,2333665,6.690405,207.0,,,,,
199,0005-02-26 00:00:00,-13.0,308.3,2333666,13.866938,155.25,,,,,
200,0005-02-26 00:00:00,-13.0,308.3,2333667,8.532092,228.957255,,,,,
201,0005-02-26 00:00:00,-13.0,308.3,2333668,10.325617,291.0,,,,,
202,0005-02-26 00:00:00,-13.0,308.3,2333670,8.359657,309.0,,,,,
203,0005-02-27 00:00:00,-13.5,308.3,2334077,7.230984,7.5,,,,,
204,0005-02-27 00:00:00,-13.5,308.3,2334078,7.43325,318.0,,,,,
205,0005-02-27 00:00:00,-13.5,308.3,2334080,8.60695,326.457264,,,,,
206,0005-02-27 00:00:00,-13.5,308.3,2334081,5.272419,75.0,,,,,
207,0005-02-27 00:00:00,-13.5,308.3,2334082,7.61353,99.0,,,,,
208,0005-02-27 00:00:00,-13.5,308.3,2334083,7.944967,189.0,,,,,
209,0005-02-27 00:00:00,-13.5,308.3,2334084,7.46688,220.292735,,,,,
210,0005-02-27 00:00:00,-13.5,308.3,2334085,-28.948387,279.0,1007.8857016052,281121.107266436,892.7889273356401,6000.0,1.0755294117647058
211,0005-02-27 00:00:00,-13.5,308.3,2334137,8.091841,302.25,,,,,
212,0005-02-27 00:00:00,-13.5,308.3,2334138,11.915016,282.75,,,,,
213,0005-02-28 00:00:00,-12.5,308.31,2334715,-20.96721,126.542893,1006.6079615861,164376.47058823527,809.3010380622837,8372.881355932204,1.0755294117647058
214,0005-02-28 00:00:00,-12.5,308.31,2334768,6.390641,211.707308,,,,,
215,0005-02-28 00:00:00,-12.5,308.31,2334769,7.779474,165.207284,,,,,
216,0005-02-28 00:00:00,-12.5,308.31,2334771,9.129861,172.5,,,,,
217,0005-03-01 00:00:00,-13.0,308.35,2336787,14.080713,332.792647,,,,,
218,0005-03-01 00:00:00,-13.0,308.35,2336788,13.592589,320.25,,,,,
219,0005-03-01 00:00:00,-13.0,308.35,2336789,-21.201416,123.542877,1011.7298564311001,306729.4117647059,746.6851211072664,6000.0,1.0755294117647058
220,0005-03-01 00:00:00,-13.0,308.35,2336841,4.701728,92.792708,,,,,
221,0005-03-01 00:00:00,-13.0,308.35,2336842,8.181374,56.792681,,,,,
222,0005-03-01 00:00:00,-13.0,308.35,2336844,9.004991,48.20725,,,,,
223,0005-03-01 00:00:00,-13.0,308.35,2336845,-29.784241,178.5,1015.0783515544999,306729.4117647059,530.7404844290659,6000.0,1.0755294117647058
224,0005-03-01 00:00:00,-13.0,308.35,2336896,8.422531,159.207277,,,,,
225,0005-03-01 00:00:00,-13.0,308.35,2336897,10.159355,165.207277,,,,,
226,0005-03-01 00:00:00,-13.0,308.35,2336898,4.549813,240.0,,,,,
227,0005-03-01 00:00:00,-13.0,308.35,2336899,6.897056,246.75,,,,,
228,0005-03-01 00:00:00,-13.0,308.35,2336900,11.630621,308.792771,,,,,
229,0005-03-02 00:00:00,-13.0,308.34,2337714,7.343447,101.792714,,,,,
230,0005-03-02 00:00:00,-13.0,308.34,2337715,7.846906,192.75,,,,,
231,0005-03-02 00:00:00,-13.0,308.34,2337717,5.652814,228.75,,,,,
232,0005-03-03 00:00:00,-13.5,308.28,2339025,5.044138,22.5,,,,,
233,0005-03-03 00:00:00,-13.5,308.28,2339026,9.039669,101.042716,,,,,
234,0005-03-03 00:00:00,-13.5,308.28,2339027,8.180379,187.5,,,,,
235,0005-03-04 00:00:00,-13.5,308.27,2341580,7.24021,15.207302,,,,,
236,0005-03-04 00:00:00,-13.5,308.27,2341581,7.724805,36.207319,,,,,
237,0005-03-04 00:00:00,-13.5,308.27,2341582,6.951982,87.75,,,,,
238,0005-03-04 00:00:00,-13.5,308.27,2341583,6.132769,220.5,,,,,
239,0005-03-04 00:00:00,-13.5,308.27,2341584,7.827167,251.457281,,,,,
240,0005-03-05 00:00:00,-13.5,308.31,2342025,-16.70719,0.207294,1011.9674769967,306729.4117647059,635.1003460207614,16000.0,1.0755294117647058
241,0005-03-05 00:00:00,-13.5,308.31,2342077,6.206305,336.75,,,,,
242,0005-03-05 00:00:00,-13.5,308.31,2342078,9.927668,54.0,,,,,
243,0005-03-06 00:00:00,-13.0,308.37,2342501,-21.074933,75.0,1010.2748308141,151435.29411764705,830.1730103806228,8203.389830508475,1.0755294117647058
244,0005-03-06 00:00:00,-13.0,308.37,2342554,-18.404213,65.792619,1013.3294535119,306729.4117647059,614.2283737024222,8372.881355932204,1.0755294117647058
245,0005-03-06 00:00:00,-13.0,308.37,2342604,-7.706951,89.457293,1014.0470021507,267388.23529411765,252.1799307958478,16000.0,1.9244705882352942
246,0005-03-06 00:00:00,-13.0,308.37,2342654,6.181722,129.957312,,,,,
247,0005-03-06 00:00:00,-13.0,308.37,2342655,7.794715,117.75,,,,,
248,0005-03-06 00:00:00,-13.0,308.37,2342656,7.264624,145.5,,,,,
249,0005-03-06 00:00:00,-13.0,308.37,2342657,9.313591,220.707337,,,,,
250,0005-03-06 00:00:00,-13.0,308.37,2342658,7.69428,303.54273,,,,,
251,0005-03-07 00:00:00,-13.0,308.38,2343099,-18.376242,45.542515,1010.0491064268999,306729.4117647059,551.612456747405,8203.389830508475,1.0755294117647058
252,0005-03-07 00:00:00,-13.0,308.38,2343152,-25.124174,136.70696,1010.3652641171,203200.0,788.4290657439446,6847.457627118644,1.0755294117647058
253,0005-03-07 00:00:00,-13.0,308.38,2343203,-23.945174,146.792495,1012.9467432178999,293270.5882352941,572.484429065744,6000.0,1.0755294117647058
254,0005-03-07 00:00:00,-13.0,308.38,2343254,10.920368,215.25,,,,,
255,0005-03-07 00:00:00,-13.0,308.38,2343255,-13.613434,240.542645,1014.1589606050001,86211.76470588235,314.79584775086516,6000.0,1.8755294117647057
256,0005-03-07 00:00:00,-13.0,308.38,2343306,6.926581,311.457318,,,,,
257,0005-03-08 00:00:00,-13.5,308.37,2343720,-17.372662,33.0,1002.5796812479,229082.35294117648,1192.2214532871972,8711.864406779661,1.0755294117647058
258,0005-03-08 00:00:00,-13.5,308.37,2343772,-21.908811,47.792459,1010.7685549664999,216141.17647058822,509.86851211072667,8372.881355932204,1.0755294117647058
259,0005-03-08 00:00:00,-13.5,308.37,2343824,-8.48386,66.957275,1010.6910989229999,125035.29411764706,293.9238754325261,10576.271186440677,1.216705882352941
260,0005-03-08 00:00:00,-13.5,308.37,2343874,6.65744,99.542711,,,,,
261,0005-03-08 00:00:00,-13.5,308.37,2343875,28.70844,64.292488,,,,,
262,0005-03-08 00:00:00,-13.5,308.37,2343876,-8.972068,144.0,1010.8763009707999,73270.58823529411,426.38062283737025,16000.0,1.0755294117647058
263,0005-03-08 00:00:00,-13.5,308.37,2343927,10.106208,160.5,,,,,
264,0005-03-09 00:00:00,-13.0,308.33,2344890,-18.049322,346.292661,1011.3369784007,216141.17647058822,447.2525951557094,11423.728813559323,1.0755294117647058
265,0005-03-09 00:00:00,-13.0,308.33,2344943,9.02325,44.45734,,,,,
266,0005-03-09 00:00:00,-13.0,308.33,2344944,7.322974,77.457286,,,,,
267,0005-03-09 00:00:00,-13.0,308.33,2344945,8.283373,60.0,,,,,
268,0005-03-09 00:00:00,-13.0,308.33,2344946,9.163028,66.75,,,,,
269,0005-03-09 00:00:00,-13.0,308.33,2344947,6.926581,311.457318,,,,,
270,0005-03-10 00:00:00,-13.0,308.31,2347623,-17.712494,324.0,1011.0948958238,229082.35294117648,530.7404844290659,8372.881355932204,1.0755294117647058
271,0005-03-10 00:00:00,-13.0,308.31,2347674,10.259399,338.042682,,,,,
